OrderID,OrderDateTime,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,PaymentID,PaymentMethod,Channel,Status,OrderTotal,Currency
7454,2025-07-08T20:22:00,10,3537,151,1,49.68,15,PMT00007454,UPI,POS,Completed,42.23,INR
7455,2025-04-03T10:03:00,4,1664,218,4,41.08,10,PMT00007455,CASH,Online,Completed,147.88,INR
7456,2025-07-23T01:11:00,7,378,63,1,29.24,15,PMT00007456,CARD,Online,Completed,24.85,INR
7457,2025-05-14T17:50:00,7,5268,219,1,53.94,5,PMT00007457,UPI,Online,Completed,51.24,INR
7458,2025-04-07T01:05:00,12,3829,85,1,55.46,0,PMT00007458,CASH,POS,Completed,55.46,INR
7459,2025-05-12T14:16:00,4,3078,109,3,36.31,0,PMT00007459,CARD,Online,Pending,108.93,INR
7460,2025-04-15T12:07:00,6,2268,64,4,30.88,5,PMT00007460,UPI,POS,Completed,117.36,INR
7461,2025-04-09T22:43:00,3,1646,188,1,25.23,0,PMT00007461,WALLET,POS,Completed,25.23,INR
7462,2025-05-25T05:56:00,3,3819,203,1,15.88,0,PMT00007462,CARD,Online,Completed,15.88,INR
7463,2025-04-09T02:51:00,8,2898,147,1,20.79,0,PMT00007463,CARD,POS,Cancelled,20.79,INR
7464,2025-07-07T06:33:00,11,1122,241,1,55.17,0,PMT00007464,CARD,POS,Completed,55.17,INR
7465,2025-05-28T09:17:00,3,328,96,1,94.66,0,PMT00007465,CARD,POS,Completed,94.66,INR
7466,2025-04-28T12:46:00,3,2124,60,3,77.78,5,PMT00007466,CARD,Online,Completed,221.67,INR
7467,2025-07-05T00:19:00,6,4201,48,1,70.34,0,PMT00007467,CARD,POS,Completed,70.34,INR
7468,2025-06-22T14:51:00,9,2509,191,1,26.12,0,PMT00007468,CARD,POS,Completed,26.12,INR
7469,2025-06-17T16:46:00,6,5322,16,1,41.72,0,PMT00007469,CARD,Online,Refunded,41.72,INR
7470,2025-04-12T01:54:00,3,3921,2,1,12.07,5,PMT00007470,WALLET,POS,Completed,11.47,INR
7471,2025-08-11T19:19:00,5,889,68,3,70.69,0,PMT00007471,UPI,Online,Completed,212.07,INR
7472,2025-07-22T02:36:00,6,5903,89,3,10.77,0,PMT00007472,CASH,POS,Returned,32.31,INR
7473,2025-05-21T12:56:00,6,4035,140,1,167.53,5,PMT00007473,WALLET,POS,Completed,159.15,INR
7474,2025-04-19T19:27:00,6,5151,195,1,36.23,10,PMT00007474,CARD,POS,Pending,32.61,INR
7475,2025-06-25T09:04:00,8,3168,90,1,59.66,5,PMT00007475,CARD,Online,Completed,56.68,INR
7476,2025-04-25T00:53:00,10,1058,22,6,111.02,0,PMT00007476,WALLET,POS,Pending,666.12,INR
7477,2025-05-19T16:33:00,11,564,38,1,52.47,0,PMT00007477,CARD,POS,Completed,52.47,INR
7478,2025-05-07T20:08:00,8,4044,57,1,63.49,0,PMT00007478,UPI,Online,Pending,63.49,INR
7479,2025-06-02T13:51:00,12,5809,199,1,36.63,0,PMT00007479,CASH,POS,Completed,36.63,INR
7480,2025-07-18T03:53:00,7,5998,17,1,94.59,15,PMT00007480,CARD,POS,Completed,80.4,INR
7481,2025-08-14T06:58:00,1,1373,33,1,53.5,0,PMT00007481,UPI,POS,Completed,53.5,INR
7482,2025-08-04T04:56:00,7,5226,237,1,70.64,0,PMT00007482,CARD,POS,Completed,70.64,INR
7483,2025-07-08T04:36:00,5,5407,63,4,29.24,0,PMT00007483,UPI,POS,Completed,116.96,INR
7484,2025-05-29T12:27:00,12,789,63,1,29.24,15,PMT00007484,UPI,POS,Completed,24.85,INR
7485,2025-05-20T16:57:00,12,2122,10,1,22.57,0,PMT00007485,CASH,POS,Completed,22.57,INR
7486,2025-04-12T06:02:00,1,2652,6,2,57.04,0,PMT00007486,UPI,Online,Completed,114.08,INR
7487,2025-08-10T16:34:00,8,3759,83,2,79.03,15,PMT00007487,CARD,POS,Completed,134.36,INR
7488,2025-06-15T00:02:00,2,1921,230,3,27.33,5,PMT00007488,CARD,POS,Completed,77.88,INR
7489,2025-05-12T00:36:00,6,3055,116,1,97.87,0,PMT00007489,CARD,POS,Completed,97.87,INR
7490,2025-06-18T09:27:00,2,404,38,1,52.47,0,PMT00007490,UPI,Online,Completed,52.47,INR
7491,2025-04-21T17:38:00,12,5259,135,1,82.68,0,PMT00007491,UPI,POS,Completed,82.68,INR
7492,2025-04-21T18:50:00,5,3812,149,1,101.87,0,PMT00007492,CASH,POS,Completed,101.87,INR
7493,2025-06-07T03:42:00,2,3745,246,4,128.52,0,PMT00007493,CARD,POS,Completed,514.08,INR
7494,2025-04-11T13:52:00,10,2651,250,1,53.36,0,PMT00007494,CARD,POS,Completed,53.36,INR
7495,2025-08-13T20:29:00,11,2050,129,4,18.64,5,PMT00007495,WALLET,POS,Completed,70.84,INR
7496,2025-05-11T11:15:00,10,5621,204,1,54.92,0,PMT00007496,WALLET,POS,Completed,54.92,INR
7497,2025-05-09T01:58:00,3,5395,173,1,27.18,15,PMT00007497,UPI,POS,Completed,23.1,INR
7498,2025-06-10T05:11:00,10,1816,47,5,25.62,0,PMT00007498,CASH,POS,Completed,128.1,INR
7499,2025-04-30T02:50:00,12,2320,182,1,111.59,0,PMT00007499,CASH,POS,Completed,111.59,INR
7500,2025-06-16T21:48:00,1,2063,168,1,51.54,5,PMT00007500,UPI,POS,Completed,48.96,INR
7501,2025-08-16T17:22:00,11,3113,65,1,53.76,0,PMT00007501,CARD,Online,Cancelled,53.76,INR
7502,2025-04-19T23:50:00,11,3777,161,1,77.31,0,PMT00007502,CARD,POS,Completed,77.31,INR
7503,2025-06-15T07:13:00,5,285,204,1,54.92,5,PMT00007503,CARD,POS,Completed,52.17,INR
7504,2025-05-27T00:22:00,8,3322,96,1,94.66,10,PMT00007504,UPI,POS,Completed,85.19,INR
7505,2025-06-15T02:45:00,4,680,95,2,157.0,0,PMT00007505,CARD,POS,Completed,314.0,INR
7506,2025-08-12T14:01:00,8,4733,30,1,64.81,10,PMT00007506,UPI,POS,Completed,58.33,INR
7507,2025-07-22T12:27:00,4,3268,236,1,57.67,0,PMT00007507,CARD,POS,Completed,57.67,INR
7508,2025-07-02T06:35:00,6,948,198,3,51.71,0,PMT00007508,CARD,POS,Completed,155.13,INR
7509,2025-06-08T23:20:00,3,4124,126,1,43.51,0,PMT00007509,UPI,Online,Returned,43.51,INR
7510,2025-08-11T09:51:00,4,1426,27,1,117.63,5,PMT00007510,UPI,POS,Completed,111.75,INR
7511,2025-04-12T23:54:00,11,85,125,1,30.66,10,PMT00007511,UPI,POS,Completed,27.59,INR
7512,2025-08-05T02:08:00,5,3530,56,1,65.47,0,PMT00007512,CARD,Online,Cancelled,65.47,INR
7513,2025-06-06T06:55:00,9,1458,215,1,67.28,0,PMT00007513,CARD,POS,Completed,67.28,INR
7514,2025-06-21T15:33:00,4,1878,133,1,53.18,0,PMT00007514,CARD,POS,Completed,53.18,INR
7515,2025-04-29T12:12:00,11,5514,33,1,53.5,0,PMT00007515,CARD,Online,Completed,53.5,INR
7516,2025-08-06T13:06:00,2,298,210,1,31.31,0,PMT00007516,UPI,POS,Completed,31.31,INR
7517,2025-04-07T13:02:00,8,2730,206,3,22.75,10,PMT00007517,CARD,POS,Completed,61.44,INR
7518,2025-04-13T09:55:00,11,1452,228,1,64.99,0,PMT00007518,CARD,POS,Completed,64.99,INR
7519,2025-06-02T16:20:00,10,4079,19,1,64.9,0,PMT00007519,WALLET,POS,Completed,64.9,INR
7520,2025-05-26T22:56:00,4,719,156,1,48.82,0,PMT00007520,CASH,Online,Completed,48.82,INR
7521,2025-05-13T22:13:00,11,3815,168,1,51.54,0,PMT00007521,CARD,POS,Completed,51.54,INR
7522,2025-07-20T00:24:00,1,1759,125,4,30.66,10,PMT00007522,WALLET,POS,Returned,110.36,INR
7523,2025-07-16T22:56:00,10,2956,94,1,67.68,0,PMT00007523,UPI,Online,Completed,67.68,INR
7524,2025-07-18T20:48:00,12,5942,75,1,65.89,0,PMT00007524,CARD,POS,Completed,65.89,INR
7525,2025-07-15T20:21:00,3,1427,181,3,17.57,5,PMT00007525,CARD,POS,Completed,50.07,INR
7526,2025-07-04T07:17:00,4,4564,90,1,59.66,0,PMT00007526,CARD,Online,Completed,59.66,INR
7527,2025-05-08T16:30:00,10,1837,208,1,36.62,5,PMT00007527,UPI,POS,Completed,34.79,INR
7528,2025-07-14T18:58:00,4,1229,196,1,29.8,0,PMT00007528,UPI,Online,Completed,29.8,INR
7529,2025-04-15T05:27:00,2,5843,148,1,138.3,0,PMT00007529,CARD,Online,Completed,138.3,INR
7530,2025-06-27T03:43:00,4,3368,222,1,82.68,0,PMT00007530,WALLET,POS,Pending,82.68,INR
7531,2025-04-03T06:54:00,8,2267,15,1,64.63,0,PMT00007531,CASH,Online,Completed,64.63,INR
7532,2025-05-18T21:49:00,7,4648,126,3,43.51,0,PMT00007532,CASH,Online,Completed,130.53,INR
7533,2025-05-17T12:13:00,10,3589,204,1,54.92,0,PMT00007533,UPI,POS,Completed,54.92,INR
7534,2025-08-12T21:57:00,10,5836,36,5,67.65,0,PMT00007534,CARD,Online,Completed,338.25,INR
7535,2025-06-15T11:29:00,9,581,75,1,65.89,0,PMT00007535,CARD,POS,Completed,65.89,INR
7536,2025-08-16T04:25:00,10,3269,20,1,91.96,20,PMT00007536,UPI,POS,Completed,73.57,INR
7537,2025-07-29T04:58:00,1,2432,230,1,27.33,5,PMT00007537,WALLET,Online,Pending,25.96,INR
7538,2025-04-20T14:37:00,3,5777,237,1,70.64,10,PMT00007538,CARD,POS,Returned,63.58,INR
7539,2025-04-24T19:10:00,2,3509,145,1,65.29,5,PMT00007539,CARD,Online,Completed,62.03,INR
7540,2025-08-09T17:46:00,4,861,127,1,61.74,0,PMT00007540,WALLET,POS,Pending,61.74,INR
7541,2025-07-17T05:53:00,3,5646,121,1,26.76,0,PMT00007541,WALLET,Online,Completed,26.76,INR
7542,2025-05-22T12:10:00,4,614,183,1,74.47,15,PMT00007542,CARD,POS,Pending,63.3,INR
7543,2025-05-16T04:36:00,8,2935,208,1,36.62,0,PMT00007543,CARD,Online,Completed,36.62,INR
7544,2025-04-07T16:20:00,11,3995,183,1,74.47,15,PMT00007544,CARD,POS,Completed,63.3,INR
7545,2025-04-15T20:35:00,11,1178,110,1,86.17,10,PMT00007545,CARD,POS,Completed,77.55,INR
7546,2025-06-04T17:32:00,1,3953,91,1,71.58,0,PMT00007546,CARD,POS,Completed,71.58,INR
7547,2025-05-03T10:49:00,9,1691,38,1,52.47,0,PMT00007547,CARD,POS,Completed,52.47,INR
7548,2025-05-29T19:46:00,10,4852,21,1,84.51,0,PMT00007548,UPI,Online,Completed,84.51,INR
7549,2025-04-23T19:58:00,10,1199,124,1,29.07,0,PMT00007549,CARD,POS,Completed,29.07,INR
7550,2025-07-11T12:47:00,2,2475,241,2,55.17,0,PMT00007550,CASH,POS,Completed,110.34,INR
7551,2025-04-14T02:28:00,3,4364,186,1,60.26,5,PMT00007551,UPI,Online,Completed,57.25,INR
7552,2025-08-04T11:18:00,11,5483,250,2,53.36,0,PMT00007552,CASH,POS,Completed,106.72,INR
7553,2025-07-06T09:14:00,8,2730,211,4,66.4,5,PMT00007553,CASH,POS,Completed,252.32,INR
7554,2025-04-21T10:55:00,5,3308,169,5,21.07,0,PMT00007554,CASH,POS,Completed,105.35,INR
7555,2025-08-15T04:49:00,12,826,109,4,36.31,5,PMT00007555,CARD,POS,Completed,137.96,INR
7556,2025-05-01T02:15:00,6,833,10,1,22.57,15,PMT00007556,CARD,POS,Completed,19.18,INR
7557,2025-04-02T05:34:00,5,3077,94,1,67.68,15,PMT00007557,CASH,Online,Pending,57.53,INR
7558,2025-04-23T05:16:00,4,993,149,1,101.87,0,PMT00007558,UPI,POS,Completed,101.87,INR
7559,2025-06-29T05:11:00,9,4404,151,1,49.68,0,PMT00007559,CARD,POS,Completed,49.68,INR
7560,2025-05-08T13:59:00,7,3068,87,2,54.84,10,PMT00007560,UPI,Online,Completed,98.72,INR
7561,2025-05-16T10:53:00,4,5782,61,1,91.39,0,PMT00007561,CASH,Online,Completed,91.39,INR
7562,2025-07-10T19:47:00,5,2503,213,1,101.29,10,PMT00007562,CARD,POS,Completed,91.16,INR
7563,2025-04-09T06:50:00,12,47,100,1,22.08,0,PMT00007563,CASH,POS,Completed,22.08,INR
7564,2025-07-01T21:30:00,2,403,121,1,26.76,0,PMT00007564,CASH,POS,Completed,26.76,INR
7565,2025-04-06T15:22:00,1,3989,176,1,26.16,0,PMT00007565,CARD,Online,Completed,26.16,INR
7566,2025-05-31T14:04:00,2,4812,160,1,55.57,0,PMT00007566,UPI,POS,Completed,55.57,INR
7567,2025-05-20T17:07:00,9,2299,64,1,30.88,5,PMT00007567,CARD,POS,Completed,29.34,INR
7568,2025-04-16T23:05:00,1,4500,249,1,72.05,0,PMT00007568,CARD,POS,Completed,72.05,INR
7569,2025-08-02T08:32:00,4,3191,144,1,94.67,0,PMT00007569,UPI,POS,Completed,94.67,INR
7570,2025-06-15T06:22:00,12,3368,139,1,92.33,0,PMT00007570,UPI,POS,Completed,92.33,INR
7571,2025-07-11T12:26:00,6,2864,231,1,87.07,15,PMT00007571,CARD,Online,Completed,74.01,INR
7572,2025-08-10T12:09:00,3,5008,235,1,179.73,0,PMT00007572,CARD,Online,Completed,179.73,INR
7573,2025-04-02T02:56:00,1,1003,161,1,77.31,0,PMT00007573,CARD,Online,Completed,77.31,INR
7574,2025-08-12T19:01:00,2,2572,68,1,70.69,0,PMT00007574,CASH,POS,Completed,70.69,INR
7575,2025-07-17T06:32:00,8,3053,55,2,61.94,0,PMT00007575,CARD,POS,Completed,123.88,INR
7576,2025-08-13T17:16:00,10,2362,7,1,36.02,10,PMT00007576,CARD,POS,Completed,32.42,INR
7577,2025-08-10T16:50:00,6,2488,91,1,71.58,0,PMT00007577,UPI,POS,Completed,71.58,INR
7578,2025-05-14T00:05:00,12,1736,174,1,71.55,5,PMT00007578,CARD,POS,Pending,67.97,INR
7579,2025-07-26T04:31:00,12,631,209,1,6.49,10,PMT00007579,UPI,Online,Completed,5.84,INR
7580,2025-04-14T15:08:00,12,5663,162,1,111.68,0,PMT00007580,UPI,Online,Completed,111.68,INR
7581,2025-05-21T23:57:00,3,514,118,2,54.02,0,PMT00007581,UPI,POS,Completed,108.04,INR
7582,2025-04-10T05:36:00,1,5690,52,1,108.43,0,PMT00007582,UPI,POS,Completed,108.43,INR
7583,2025-05-24T23:23:00,5,659,184,1,64.16,0,PMT00007583,WALLET,POS,Completed,64.16,INR
7584,2025-05-10T14:52:00,7,2852,110,2,86.17,0,PMT00007584,CARD,Online,Completed,172.34,INR
7585,2025-07-21T06:20:00,5,3180,134,2,106.55,10,PMT00007585,UPI,POS,Completed,191.8,INR
7586,2025-04-15T08:38:00,10,3183,21,1,84.51,15,PMT00007586,CASH,POS,Completed,71.83,INR
7587,2025-04-01T19:20:00,5,5174,217,1,102.97,0,PMT00007587,CASH,POS,Completed,102.97,INR
7588,2025-08-06T01:22:00,9,3789,13,1,18.15,15,PMT00007588,CASH,POS,Refunded,15.43,INR
7589,2025-06-07T11:09:00,11,4315,149,1,101.87,0,PMT00007589,UPI,Online,Completed,101.87,INR
7590,2025-05-17T19:44:00,4,505,2,1,12.07,20,PMT00007590,CARD,POS,Refunded,9.66,INR
7591,2025-06-08T20:09:00,10,1230,21,3,84.51,0,PMT00007591,CARD,Online,Completed,253.53,INR
7592,2025-08-10T04:43:00,6,1140,165,1,118.99,0,PMT00007592,CARD,POS,Completed,118.99,INR
7593,2025-08-13T09:14:00,5,5528,177,1,33.59,10,PMT00007593,CASH,Online,Completed,30.23,INR
7594,2025-07-02T01:06:00,4,411,90,1,59.66,5,PMT00007594,UPI,POS,Completed,56.68,INR
7595,2025-05-29T08:18:00,12,720,45,2,56.65,20,PMT00007595,CARD,POS,Completed,90.64,INR
7596,2025-08-15T11:25:00,6,297,182,1,111.59,5,PMT00007596,CARD,Online,Completed,106.01,INR
7597,2025-08-10T08:13:00,8,3287,158,1,106.89,0,PMT00007597,CASH,Online,Completed,106.89,INR
7598,2025-06-08T14:08:00,11,655,236,1,57.67,10,PMT00007598,CARD,POS,Completed,51.9,INR
7599,2025-07-31T18:52:00,6,410,143,1,92.0,5,PMT00007599,CARD,POS,Completed,87.4,INR
7600,2025-07-31T02:52:00,12,574,195,1,36.23,0,PMT00007600,UPI,POS,Completed,36.23,INR
7601,2025-04-07T07:53:00,10,977,38,2,52.47,0,PMT00007601,CARD,POS,Completed,104.94,INR
7602,2025-07-06T04:06:00,8,2279,117,1,108.34,0,PMT00007602,CARD,POS,Completed,108.34,INR
7603,2025-04-25T02:01:00,11,4427,227,3,70.56,0,PMT00007603,CASH,POS,Completed,211.68,INR
7604,2025-06-13T12:25:00,4,3375,233,1,13.78,0,PMT00007604,CARD,POS,Completed,13.78,INR
7605,2025-06-05T17:30:00,12,1281,71,1,40.04,0,PMT00007605,UPI,Online,Completed,40.04,INR
7606,2025-04-26T16:18:00,1,5184,221,1,61.4,15,PMT00007606,CARD,POS,Completed,52.19,INR
7607,2025-05-02T22:33:00,11,2347,76,1,73.83,20,PMT00007607,CARD,Online,Completed,59.06,INR
7608,2025-04-28T11:17:00,8,2686,90,4,59.66,0,PMT00007608,UPI,POS,Completed,238.64,INR
7609,2025-07-01T15:46:00,1,1344,171,2,66.22,0,PMT00007609,WALLET,POS,Cancelled,132.44,INR
7610,2025-06-03T00:45:00,10,748,72,1,86.48,5,PMT00007610,CASH,Online,Completed,82.16,INR
7611,2025-05-08T19:49:00,4,2209,49,1,31.62,10,PMT00007611,UPI,Online,Completed,28.46,INR
7612,2025-04-25T14:14:00,2,1014,91,1,71.58,10,PMT00007612,CASH,POS,Completed,64.42,INR
7613,2025-06-10T19:10:00,4,3566,50,4,43.49,10,PMT00007613,UPI,Online,Completed,156.56,INR
7614,2025-04-01T11:21:00,7,2075,45,1,56.65,0,PMT00007614,CARD,POS,Completed,56.65,INR
7615,2025-04-04T21:59:00,11,3585,99,1,45.5,0,PMT00007615,CARD,Online,Returned,45.5,INR
7616,2025-05-17T02:36:00,11,3659,98,1,82.84,10,PMT00007616,CARD,Online,Completed,74.56,INR
7617,2025-05-23T16:22:00,5,4508,55,1,61.94,0,PMT00007617,CARD,Online,Completed,61.94,INR
7618,2025-05-22T15:04:00,6,2480,123,1,52.93,20,PMT00007618,CARD,POS,Refunded,42.34,INR
7619,2025-05-10T17:26:00,8,177,228,1,64.99,0,PMT00007619,UPI,Online,Completed,64.99,INR
7620,2025-05-17T04:15:00,12,1097,217,1,102.97,0,PMT00007620,CARD,POS,Completed,102.97,INR
7621,2025-04-27T23:22:00,4,5488,187,1,34.88,0,PMT00007621,CASH,POS,Completed,34.88,INR
7622,2025-07-24T07:30:00,11,5936,10,1,22.57,5,PMT00007622,CARD,POS,Completed,21.44,INR
7623,2025-08-11T20:44:00,11,3524,243,1,26.64,0,PMT00007623,WALLET,POS,Completed,26.64,INR
7624,2025-04-29T05:14:00,4,5853,145,3,65.29,0,PMT00007624,UPI,Online,Completed,195.87,INR
7625,2025-05-01T22:57:00,1,4688,69,1,70.33,0,PMT00007625,CARD,Online,Completed,70.33,INR
7626,2025-04-04T18:55:00,9,1060,246,4,128.52,0,PMT00007626,CARD,POS,Completed,514.08,INR
7627,2025-08-14T05:24:00,9,5242,15,1,64.63,0,PMT00007627,CARD,POS,Completed,64.63,INR
7628,2025-07-16T14:35:00,7,3870,74,2,58.51,0,PMT00007628,WALLET,POS,Completed,117.02,INR
7629,2025-06-29T12:51:00,8,334,41,1,100.04,0,PMT00007629,CARD,POS,Completed,100.04,INR
7630,2025-07-14T03:45:00,1,4084,18,1,89.9,0,PMT00007630,UPI,POS,Returned,89.9,INR
7631,2025-07-12T07:06:00,11,2761,14,1,33.11,5,PMT00007631,CARD,POS,Completed,31.45,INR
7632,2025-04-19T18:10:00,10,3962,204,1,54.92,10,PMT00007632,WALLET,POS,Completed,49.43,INR
7633,2025-06-15T06:44:00,3,470,250,1,53.36,0,PMT00007633,CARD,POS,Completed,53.36,INR
7634,2025-06-18T04:14:00,6,5604,96,1,94.66,0,PMT00007634,CARD,POS,Completed,94.66,INR
7635,2025-04-17T09:51:00,12,2924,108,3,35.47,10,PMT00007635,UPI,POS,Completed,95.76,INR
7636,2025-04-05T06:18:00,4,3719,48,1,70.34,20,PMT00007636,CARD,POS,Completed,56.27,INR
7637,2025-06-08T22:57:00,12,2053,177,2,33.59,0,PMT00007637,UPI,POS,Completed,67.18,INR
7638,2025-07-01T15:05:00,12,1091,15,1,64.63,0,PMT00007638,UPI,Online,Completed,64.63,INR
7639,2025-05-30T11:30:00,3,1028,134,2,106.55,0,PMT00007639,WALLET,POS,Completed,213.1,INR
7640,2025-06-12T14:24:00,1,318,74,2,58.51,10,PMT00007640,CARD,POS,Completed,105.32,INR
7641,2025-06-26T16:11:00,1,1930,113,1,52.65,0,PMT00007641,CARD,POS,Refunded,52.65,INR
7642,2025-04-26T06:38:00,2,3148,196,1,29.8,10,PMT00007642,CARD,POS,Completed,26.82,INR
7643,2025-04-27T01:33:00,3,2846,200,1,82.0,0,PMT00007643,CARD,POS,Completed,82.0,INR
7644,2025-07-16T16:37:00,8,5542,129,1,18.64,5,PMT00007644,WALLET,POS,Completed,17.71,INR
7645,2025-04-06T06:27:00,6,5042,168,1,51.54,10,PMT00007645,CARD,Online,Completed,46.39,INR
7646,2025-04-18T14:25:00,6,3870,109,2,36.31,0,PMT00007646,CARD,POS,Cancelled,72.62,INR
7647,2025-06-19T10:50:00,4,378,138,1,55.64,5,PMT00007647,CARD,Online,Cancelled,52.86,INR
7648,2025-06-03T22:11:00,1,5911,7,1,36.02,0,PMT00007648,WALLET,POS,Completed,36.02,INR
7649,2025-06-28T11:33:00,1,1265,64,2,30.88,15,PMT00007649,UPI,POS,Pending,52.5,INR
7650,2025-04-18T07:08:00,2,5445,169,1,21.07,10,PMT00007650,CARD,POS,Completed,18.96,INR
7651,2025-06-28T10:48:00,8,2580,200,1,82.0,0,PMT00007651,CASH,POS,Completed,82.0,INR
7652,2025-04-27T21:20:00,6,1471,241,1,55.17,20,PMT00007652,UPI,POS,Completed,44.14,INR
7653,2025-04-05T22:54:00,5,5864,213,2,101.29,0,PMT00007653,UPI,POS,Completed,202.58,INR
7654,2025-07-09T04:19:00,2,3070,12,2,59.13,0,PMT00007654,CARD,Online,Completed,118.26,INR
7655,2025-07-15T11:56:00,7,5330,116,1,97.87,0,PMT00007655,UPI,POS,Completed,97.87,INR
7656,2025-04-16T06:49:00,8,1523,58,1,33.24,0,PMT00007656,CARD,Online,Completed,33.24,INR
7657,2025-05-13T14:43:00,10,1395,141,1,67.73,0,PMT00007657,CARD,POS,Completed,67.73,INR
7658,2025-07-03T06:15:00,9,1911,6,2,57.04,15,PMT00007658,CARD,POS,Refunded,96.96,INR
7659,2025-08-15T00:11:00,5,4557,105,1,123.71,0,PMT00007659,WALLET,Online,Completed,123.71,INR
7660,2025-04-27T15:00:00,8,864,218,1,41.08,10,PMT00007660,UPI,POS,Completed,36.97,INR
7661,2025-07-20T04:11:00,2,955,86,1,25.31,0,PMT00007661,UPI,Online,Completed,25.31,INR
7662,2025-05-25T19:19:00,6,3147,224,1,40.89,5,PMT00007662,CASH,POS,Completed,38.85,INR
7663,2025-08-11T09:11:00,12,2254,6,2,57.04,0,PMT00007663,WALLET,POS,Completed,114.08,INR
7664,2025-06-07T04:22:00,11,2764,52,3,108.43,0,PMT00007664,UPI,POS,Completed,325.29,INR
7665,2025-07-24T08:46:00,6,833,192,1,47.36,10,PMT00007665,UPI,POS,Completed,42.62,INR
7666,2025-05-24T00:26:00,11,3435,195,1,36.23,0,PMT00007666,UPI,POS,Completed,36.23,INR
7667,2025-05-07T13:57:00,8,2648,163,1,95.91,10,PMT00007667,CARD,Online,Completed,86.32,INR
7668,2025-08-06T22:51:00,8,3025,158,1,106.89,10,PMT00007668,CARD,POS,Completed,96.2,INR
7669,2025-04-06T19:37:00,1,3585,241,1,55.17,0,PMT00007669,UPI,POS,Completed,55.17,INR
7670,2025-06-06T19:35:00,6,924,4,1,19.23,0,PMT00007670,CARD,Online,Completed,19.23,INR
7671,2025-05-24T04:52:00,1,5234,166,1,55.79,5,PMT00007671,CARD,POS,Completed,53.0,INR
7672,2025-04-13T17:58:00,11,640,26,1,44.15,0,PMT00007672,UPI,POS,Completed,44.15,INR
7673,2025-07-05T14:46:00,9,5067,131,1,111.23,15,PMT00007673,CARD,POS,Pending,94.55,INR
7674,2025-06-26T05:18:00,9,642,101,6,115.61,5,PMT00007674,UPI,POS,Completed,658.98,INR
7675,2025-05-23T13:00:00,4,4956,67,1,25.45,5,PMT00007675,CARD,Online,Completed,24.18,INR
7676,2025-05-26T22:36:00,5,1299,136,2,42.89,0,PMT00007676,UPI,Online,Completed,85.78,INR
7677,2025-06-17T20:07:00,8,540,43,1,74.89,15,PMT00007677,UPI,POS,Completed,63.66,INR
7678,2025-04-11T23:25:00,7,4908,136,1,42.89,0,PMT00007678,CARD,Online,Completed,42.89,INR
7679,2025-06-22T11:34:00,1,5476,91,1,71.58,5,PMT00007679,CARD,Online,Completed,68.0,INR
7680,2025-05-03T04:21:00,2,927,209,1,6.49,0,PMT00007680,CARD,POS,Completed,6.49,INR
7681,2025-07-07T04:37:00,2,1445,17,1,94.59,0,PMT00007681,UPI,POS,Completed,94.59,INR
7682,2025-07-23T04:29:00,1,1332,9,1,84.96,0,PMT00007682,CARD,Online,Pending,84.96,INR
7683,2025-07-25T00:20:00,8,4660,184,1,64.16,5,PMT00007683,UPI,Online,Completed,60.95,INR
7684,2025-07-28T12:36:00,4,960,183,1,74.47,15,PMT00007684,UPI,POS,Completed,63.3,INR
7685,2025-06-12T23:39:00,4,5855,114,1,57.26,5,PMT00007685,CARD,Online,Completed,54.4,INR
7686,2025-08-12T07:19:00,11,5557,128,1,38.43,20,PMT00007686,WALLET,POS,Completed,30.74,INR
7687,2025-05-12T01:08:00,7,4700,199,1,36.63,0,PMT00007687,CARD,Online,Completed,36.63,INR
7688,2025-07-14T08:15:00,7,4855,101,1,115.61,10,PMT00007688,CARD,POS,Completed,104.05,INR
7689,2025-06-22T23:38:00,7,5123,242,1,97.65,5,PMT00007689,CARD,POS,Completed,92.77,INR
7690,2025-06-06T22:27:00,3,4862,39,1,47.29,0,PMT00007690,UPI,Online,Completed,47.29,INR
7691,2025-07-29T09:05:00,6,3713,222,1,82.68,0,PMT00007691,CARD,Online,Completed,82.68,INR
7692,2025-05-10T19:30:00,6,1944,99,1,45.5,10,PMT00007692,CARD,Online,Completed,40.95,INR
7693,2025-08-14T13:09:00,11,2317,83,2,79.03,0,PMT00007693,CARD,Online,Pending,158.06,INR
7694,2025-07-30T10:27:00,2,1901,197,1,62.66,5,PMT00007694,UPI,POS,Cancelled,59.53,INR
7695,2025-05-17T18:42:00,9,5179,76,1,73.83,20,PMT00007695,CARD,Online,Completed,59.06,INR
7696,2025-06-03T07:58:00,2,3648,102,1,18.84,15,PMT00007696,UPI,POS,Completed,16.01,INR
7697,2025-05-31T16:22:00,8,4885,238,1,60.98,10,PMT00007697,UPI,POS,Completed,54.88,INR
7698,2025-04-02T18:22:00,9,5189,87,2,54.84,0,PMT00007698,WALLET,POS,Completed,109.68,INR
7699,2025-08-14T06:13:00,4,2402,106,1,22.26,0,PMT00007699,CARD,POS,Completed,22.26,INR
7700,2025-06-04T11:36:00,7,2598,70,1,50.99,0,PMT00007700,CASH,POS,Completed,50.99,INR
7701,2025-05-14T08:36:00,11,3074,156,1,48.82,5,PMT00007701,CARD,Online,Completed,46.38,INR
