PaymentID,OrderID,Amount,Currency,Method,Gateway,Status,AuthCode,FraudScore
PMT00005412,5412,19.75,INR,CARD,Cashdesk,Captured,WF5N2JJO,0.364
PMT00005413,5413,24.34,INR,CARD,Stripe,Captured,NL4XRRPP,0.149
PMT00005414,5414,73.26,INR,UPI,Cashdesk,Captured,1WEAWAPE,0.133
PMT00005415,5415,74.84,INR,CASH,Stripe,Pending,SHI7QUDJ,0.069
PMT00005416,5416,287.72,INR,CARD,Stripe,Pending,18O84NC7,0.172
PMT00005417,5417,116.98,INR,CARD,Stripe,Captured,4EL8YJND,0.106
PMT00005418,5418,55.58,INR,CARD,Razorpay,Captured,B1NNGH1T,0.262
PMT00005419,5419,111.5,INR,CASH,Cashdesk,Captured,FS6WXQI3,0.08
PMT00005420,5420,105.15,INR,UPI,Cashdesk,Captured,0KLVM56D,0.229
PMT00005421,5421,49.19,INR,CARD,Cashdesk,Captured,VIW9QUXQ,0.11
PMT00005422,5422,111.59,INR,CARD,Cashdesk,Captured,IC02P5RP,0.149
PMT00005423,5423,85.13,INR,UPI,Razorpay,Captured,LO23R0GR,0.136
PMT00005424,5424,26.76,INR,CARD,PayU,Pending,5EJAJ88A,0.237
PMT00005425,5425,81.85,INR,UPI,Cashdesk,Captured,BGD7HU5P,0.078
PMT00005426,5426,837.65,INR,CARD,Razorpay,Pending,HN5O4I4H,0.07
PMT00005427,5427,82.1,INR,CARD,Stripe,Captured,XEJZT2R9,0.101
PMT00005428,5428,61.11,INR,CARD,Razorpay,Captured,8RC08096,0.081
PMT00005429,5429,36.64,INR,UPI,Cashdesk,Captured,LLYW4KNW,0.32
PMT00005430,5430,156.42,INR,CARD,PayU,Pending,MU6GHVK7,0.226
PMT00005431,5431,59.66,INR,CARD,Stripe,Captured,5OII4XDL,0.146
PMT00005432,5432,108.89,INR,CARD,Stripe,Captured,TFFRVCUY,0.127
PMT00005433,5433,29.55,INR,CARD,Stripe,Captured,NXSF0ZGJ,0.038
PMT00005434,5434,140.68,INR,CARD,Cashdesk,Captured,DG73H6LL,0.215
PMT00005435,5435,82.56,INR,UPI,PayU,Captured,5L8B9GOK,0.195
PMT00005436,5436,110.47,INR,UPI,Razorpay,Captured,WQK16WM6,0.038
PMT00005437,5437,17.91,INR,CARD,Cashdesk,Captured,N6Q741NG,0.133
PMT00005438,5438,59.6,INR,WALLET,Stripe,Captured,AWB09Y8S,0.063
PMT00005439,5439,241.98,INR,WALLET,Cashdesk,Captured,Y60TNIAS,0.221
PMT00005440,5440,34.76,INR,CARD,Cashdesk,Captured,VIW1K3L8,0.149
PMT00005441,5441,103.01,INR,CASH,Cashdesk,Pending,ZM0C82JM,0.13
PMT00005442,5442,161.63,INR,CARD,Stripe,Captured,TZH36383,0.362
PMT00005443,5443,67.68,INR,UPI,PayU,Captured,S0WIX4E1,0.118
PMT00005444,5444,70.34,INR,CASH,Cashdesk,Captured,2MVSCGH0,0.347
PMT00005445,5445,142.26,INR,CARD,PayU,Captured,4GGUWHMP,0.22
PMT00005446,5446,91.16,INR,CARD,Cashdesk,Pending,49D59BJU,0.188
PMT00005447,5447,203.74,INR,CASH,PayU,Captured,PYPSZRSO,0.021
PMT00005448,5448,214.0,INR,CARD,PayU,Pending,YVQ7WR8F,0.239
PMT00005449,5449,50.28,INR,CASH,Razorpay,Captured,PRAXKSBR,0.037
PMT00005450,5450,97.51,INR,CASH,Razorpay,Pending,PZX6C7EW,0.115
PMT00005451,5451,87.52,INR,CARD,Razorpay,Captured,MHVDH2DB,0.053
PMT00005452,5452,82.0,INR,WALLET,PayU,Pending,OVZEFA4R,0.192
PMT00005453,5453,37.46,INR,CARD,Cashdesk,Captured,GDE2YK2V,0.038
PMT00005454,5454,56.23,INR,UPI,PayU,Captured,K8I5790I,0.043
PMT00005455,5455,120.99,INR,WALLET,PayU,Captured,LHB3E63U,0.125
PMT00005456,5456,76.01,INR,WALLET,Razorpay,Captured,1SDPM0VG,0.392
PMT00005457,5457,50.98,INR,CARD,Stripe,Captured,F00BJU3D,0.047
PMT00005458,5458,143.78,INR,CARD,Razorpay,Captured,ZVLOPPRC,0.026
PMT00005459,5459,23.88,INR,UPI,Stripe,Captured,UCOWVUXO,0.126
PMT00005460,5460,63.8,INR,UPI,Stripe,Captured,AU67P574,0.175
PMT00005461,5461,79.3,INR,CARD,Razorpay,Captured,Q1BRJVC4,0.179
PMT00005462,5462,50.01,INR,WALLET,Cashdesk,Captured,EU4POKIL,0.113
PMT00005463,5463,50.26,INR,UPI,PayU,Captured,WW1UAMBS,0.091
PMT00005464,5464,61.74,INR,WALLET,Razorpay,Captured,0PBW2HYS,0.084
PMT00005465,5465,111.16,INR,WALLET,PayU,Captured,DS98B8NF,0.055
PMT00005466,5466,69.18,INR,UPI,Cashdesk,Pending,KPJG9NK4,0.093
PMT00005467,5467,64.78,INR,UPI,Razorpay,Captured,UI02KLOT,0.026
PMT00005468,5468,86.67,INR,CARD,Stripe,Pending,MARTWLXE,0.341
PMT00005469,5469,97.28,INR,UPI,Stripe,Captured,91NZZU3H,0.091
PMT00005470,5470,45.97,INR,UPI,PayU,Captured,EWSESLMZ,0.029
PMT00005471,5471,92.0,INR,CARD,Razorpay,Captured,9ZE1NB7E,0.051
PMT00005472,5472,91.16,INR,UPI,Cashdesk,Captured,NMXC1IPN,0.105
PMT00005473,5473,84.96,INR,UPI,Stripe,Captured,XYF744NL,0.185
PMT00005474,5474,99.99,INR,CARD,PayU,Captured,NYDJJBLP,0.095
PMT00005475,5475,16.1,INR,UPI,Stripe,Captured,FWK0XUQA,0.048
PMT00005476,5476,21.61,INR,CARD,Stripe,Captured,0MS3CTDG,0.211
PMT00005477,5477,63.08,INR,UPI,PayU,Captured,OWD8TPWW,0.055
PMT00005478,5478,70.64,INR,UPI,Razorpay,Captured,0BV4O9ZI,0.191
PMT00005479,5479,86.82,INR,CARD,Cashdesk,Captured,N9GGM8J8,0.069
PMT00005480,5480,111.68,INR,UPI,Stripe,Captured,NQACWF8D,0.165
PMT00005481,5481,44.99,INR,CARD,Stripe,Pending,X93MVNIR,0.126
PMT00005482,5482,83.16,INR,CARD,Razorpay,Captured,T9HWMPFG,0.183
PMT00005483,5483,67.06,INR,CASH,Cashdesk,Captured,QIJ6LI26,0.339
PMT00005484,5484,35.47,INR,CARD,PayU,Captured,F9L373H3,0.121
PMT00005485,5485,61.11,INR,WALLET,Stripe,Captured,9RE8A6AZ,0.085
PMT00005486,5486,235.08,INR,UPI,Cashdesk,Captured,C85WQR82,0.065
PMT00005487,5487,229.95,INR,UPI,Stripe,Pending,KPUWR6IB,0.159
PMT00005488,5488,33.7,INR,CASH,Razorpay,Captured,G2JPAO5D,0.062
PMT00005489,5489,44.81,INR,CARD,Razorpay,Captured,GBSGLSR4,0.101
PMT00005490,5490,25.82,INR,CARD,Stripe,Captured,EGBP7DF4,0.035
PMT00005491,5491,253.05,INR,CARD,PayU,Captured,GLPCM4GC,0.097
PMT00005492,5492,299.56,INR,UPI,PayU,Captured,Q5IAQH4H,0.238
PMT00005493,5493,246.48,INR,UPI,PayU,Captured,KF8M8XYE,0.095
PMT00005494,5494,319.65,INR,UPI,Stripe,Captured,LWWOCXA2,0.14
PMT00005495,5495,16.34,INR,CARD,Razorpay,Captured,NPZEM3U2,0.092
PMT00005496,5496,58.05,INR,CARD,Razorpay,Captured,6ZNZ0AGR,0.133
PMT00005497,5497,22.08,INR,CARD,Stripe,Captured,YLKZC99N,0.09
PMT00005498,5498,53.07,INR,UPI,Cashdesk,Captured,42RYM6JU,0.083
PMT00005499,5499,26.53,INR,CARD,Cashdesk,Captured,P9FCOG7G,0.158
PMT00005500,5500,51.54,INR,UPI,Cashdesk,Captured,HKY0K9QA,0.168
PMT00005501,5501,70.33,INR,UPI,Stripe,Captured,XU3YJDRJ,0.009
PMT00005502,5502,43.33,INR,CARD,Razorpay,Captured,NOBLWD83,0.038
PMT00005503,5503,283.77,INR,UPI,Stripe,Captured,078TXBMO,0.111
PMT00005504,5504,70.64,INR,WALLET,PayU,Captured,33O8BHSX,0.156
PMT00005505,5505,40.04,INR,CARD,Razorpay,Pending,7NSZ2FMD,0.113
PMT00005506,5506,30.11,INR,CARD,Cashdesk,Captured,CIAC73N9,0.22
PMT00005507,5507,60.1,INR,CARD,Cashdesk,Captured,CCNUR97Z,0.089
PMT00005508,5508,30.74,INR,CARD,Razorpay,Captured,E93JXQKQ,0.022
PMT00005509,5509,57.67,INR,CARD,Razorpay,Captured,8MPTN0I5,0.04
PMT00005510,5510,77.31,INR,CARD,Razorpay,Captured,HQU32O24,0.046
PMT00005511,5511,115.34,INR,CARD,PayU,Pending,HUXOYEEV,0.14
PMT00005512,5512,111.02,INR,CARD,Stripe,Captured,VXHTSJYX,0.14
PMT00005513,5513,81.85,INR,UPI,Cashdesk,Captured,TSNFIEA1,0.183
PMT00005514,5514,249.57,INR,CARD,Stripe,Captured,GXLIL69S,0.105
PMT00005515,5515,116.28,INR,CARD,Razorpay,Captured,EUBMV1OI,0.12
PMT00005516,5516,74.84,INR,CARD,Razorpay,Captured,NFZKEQ1G,0.087
PMT00005517,5517,6.17,INR,CARD,PayU,Captured,646AW8FW,0.023
PMT00005518,5518,31.62,INR,CARD,Stripe,Captured,AVHXB1FB,0.007
PMT00005519,5519,11.47,INR,WALLET,Cashdesk,Captured,999CNFHT,0.172
PMT00005520,5520,59.79,INR,CARD,Stripe,Captured,CCUM7I5O,0.135
PMT00005521,5521,223.18,INR,CARD,PayU,Captured,AM4B09V0,0.048
PMT00005522,5522,93.46,INR,CARD,Razorpay,Captured,E2BDRCC0,0.187
PMT00005523,5523,73.28,INR,CARD,Cashdesk,Captured,UF4SM4RX,0.221
PMT00005524,5524,27.62,INR,CARD,Cashdesk,Captured,9Y57KQV9,0.101
PMT00005525,5525,70.69,INR,CASH,PayU,Captured,OKKBNUBS,0.219
PMT00005526,5526,15.81,INR,WALLET,Cashdesk,Captured,F5ITYPHT,0.18
PMT00005527,5527,33.14,INR,CARD,PayU,Captured,LNDEU7E0,0.073
PMT00005528,5528,100.08,INR,CASH,Stripe,Captured,00681IBW,0.027
PMT00005529,5529,38.43,INR,CARD,Razorpay,Captured,HPTWBG51,0.068
PMT00005530,5530,26.12,INR,CARD,Razorpay,Captured,YJIQFAD0,0.199
PMT00005531,5531,28.18,INR,CARD,Cashdesk,Captured,GJIDMTBV,0.065
PMT00005532,5532,44.81,INR,CASH,PayU,Captured,Y29V4U4C,0.271
PMT00005533,5533,109.83,INR,CARD,PayU,Captured,J6M8ISBV,0.202
PMT00005534,5534,77.83,INR,CARD,Cashdesk,Captured,ZOJNIQ09,0.008
PMT00005535,5535,219.68,INR,CARD,Razorpay,Captured,IK2C1S90,0.169
PMT00005536,5536,111.71,INR,CARD,Stripe,Captured,KT0J2GVX,0.205
PMT00005537,5537,19.46,INR,UPI,PayU,Captured,XAKPSLIW,0.115
PMT00005538,5538,119.32,INR,CASH,Razorpay,Captured,O7EW6XCZ,0.095
PMT00005539,5539,64.81,INR,CARD,Razorpay,Captured,9BTONS8C,0.168
PMT00005540,5540,48.02,INR,CASH,Stripe,Captured,XM6H2PPX,0.139
PMT00005541,5541,54.02,INR,UPI,Cashdesk,Captured,7WJGFBWP,0.063
PMT00005542,5542,32.96,INR,CASH,Razorpay,Pending,J9F1SJ0W,0.086
PMT00005543,5543,58.51,INR,UPI,Stripe,Captured,C7KJS7HA,0.089
PMT00005544,5544,57.6,INR,CARD,Stripe,Captured,XGGGJ8WV,0.019
PMT00005545,5545,53.52,INR,CARD,Stripe,Captured,VTW7E1AH,0.11
PMT00005546,5546,110.52,INR,CARD,PayU,Captured,NEJ7ZRLO,0.123
PMT00005547,5547,58.55,INR,CARD,PayU,Captured,CXEDFK03,0.125
PMT00005548,5548,159.21,INR,UPI,Cashdesk,Captured,NYPB8AKZ,0.09
PMT00005549,5549,41.32,INR,CARD,PayU,Captured,OOOE6SWM,0.027
PMT00005550,5550,102.97,INR,UPI,Stripe,Captured,WREBLLJH,0.032
PMT00005551,5551,134.02,INR,CARD,Razorpay,Captured,IELJCMVU,0.215
PMT00005552,5552,30.88,INR,UPI,Cashdesk,Captured,Z2S98AJF,0.199
PMT00005553,5553,111.59,INR,UPI,Stripe,Captured,35S0WBU5,0.045
PMT00005554,5554,16.1,INR,CARD,PayU,Captured,1H086VYB,0.111
PMT00005555,5555,36.63,INR,CARD,Razorpay,Captured,LGQ5V3VA,0.142
PMT00005556,5556,63.31,INR,CARD,Cashdesk,Captured,O8FXF2MP,0.068
PMT00005557,5557,82.84,INR,CARD,Stripe,Captured,LADG2AKK,0.023
PMT00005558,5558,26.42,INR,WALLET,PayU,Captured,4SO35FHU,0.068
PMT00005559,5559,25.23,INR,UPI,PayU,Captured,WFD2G6LE,0.28
PMT00005560,5560,62.26,INR,CARD,PayU,Captured,P3BCGW5Q,0.066
PMT00005561,5561,18.84,INR,CASH,Cashdesk,Captured,025DS7D1,0.103
PMT00005562,5562,47.36,INR,CARD,PayU,Captured,2L089EMT,0.032
PMT00005563,5563,60.95,INR,WALLET,Stripe,Captured,48C05HQB,0.262
PMT00005564,5564,59.17,INR,CARD,Stripe,Captured,BQJ24VVH,0.078
PMT00005565,5565,71.98,INR,UPI,Cashdesk,Captured,VMA42F3K,0.167
PMT00005566,5566,146.88,INR,CARD,Cashdesk,Captured,OI3DC8L7,0.118
PMT00005567,5567,14.05,INR,CASH,Razorpay,Captured,SE6TNCEQ,0.047
PMT00005568,5568,177.78,INR,CARD,Stripe,Captured,J4O9S0NY,0.018
PMT00005569,5569,39.69,INR,CARD,Razorpay,Captured,DWNBT202,0.071
PMT00005570,5570,153.55,INR,CARD,Cashdesk,Captured,RCRZFGG7,0.062
PMT00005571,5571,60.63,INR,CARD,Cashdesk,Captured,VW6CDGT2,0.321
PMT00005572,5572,133.62,INR,UPI,PayU,Pending,GJZ1O33E,0.055
PMT00005573,5573,78.48,INR,UPI,Razorpay,Captured,NFJ1RGJG,0.084
PMT00005574,5574,34.88,INR,UPI,PayU,Pending,XBM6GR9S,0.244
PMT00005575,5575,29.36,INR,CARD,Razorpay,Captured,OIUJVBET,0.19
PMT00005576,5576,56.62,INR,CASH,Razorpay,Captured,5PULW8O9,0.089
PMT00005577,5577,335.06,INR,CARD,Razorpay,Captured,KMDFEA9R,0.163
PMT00005578,5578,82.8,INR,CARD,Razorpay,Captured,PYRDIP3I,0.184
PMT00005579,5579,128.96,INR,WALLET,Cashdesk,Pending,YF1QGA8I,0.085
PMT00005580,5580,111.23,INR,CARD,PayU,Captured,R128TEIT,0.168
PMT00005581,5581,55.0,INR,UPI,Razorpay,Captured,SUIEK3R3,0.095
PMT00005582,5582,45.38,INR,CARD,Stripe,Captured,YKHKR29X,0.011
PMT00005583,5583,19.46,INR,CARD,Stripe,Captured,L1ANWPYT,0.145
PMT00005584,5584,420.6,INR,UPI,Razorpay,Captured,Q92I5F0E,0.239
PMT00005585,5585,105.72,INR,UPI,Stripe,Captured,MMAL4DL1,0.094
PMT00005586,5586,14.52,INR,CARD,Cashdesk,Pending,26BO389G,0.044
PMT00005587,5587,25.51,INR,CARD,Stripe,Captured,IVGTA5VK,0.08
PMT00005588,5588,35.94,INR,UPI,Cashdesk,Captured,887KAJ69,0.125
PMT00005589,5589,110.99,INR,CARD,Razorpay,Captured,4W0USP5F,0.093
PMT00005590,5590,64.9,INR,CARD,Razorpay,Captured,BEXDRP91,0.105
PMT00005591,5591,134.27,INR,CARD,Cashdesk,Captured,W0XIHOFP,0.166
PMT00005592,5592,72.82,INR,UPI,Razorpay,Captured,0RYH5ZXN,0.063
PMT00005593,5593,38.79,INR,CARD,Stripe,Captured,2TM00FUH,0.084
PMT00005594,5594,74.24,INR,CARD,PayU,Captured,YW3XNPRA,0.063
PMT00005595,5595,323.26,INR,CARD,Razorpay,Captured,0HF613CH,0.05
PMT00005596,5596,60.26,INR,CARD,Stripe,Captured,KNMKNABQ,0.063
PMT00005597,5597,6.49,INR,CARD,Razorpay,Captured,5ALVJYCE,0.051
PMT00005598,5598,81.85,INR,CARD,Cashdesk,Captured,LUJAZNRK,0.074
PMT00005599,5599,50.62,INR,CARD,PayU,Captured,XP5X5PK3,0.041
PMT00005600,5600,31.87,INR,CARD,PayU,Captured,U3FT6GQ9,0.09
PMT00005601,5601,45.92,INR,CARD,PayU,Captured,X1SS1JOW,0.01
PMT00005602,5602,57.26,INR,UPI,Razorpay,Pending,PFM0LJH3,0.095
PMT00005603,5603,30.88,INR,UPI,Razorpay,Captured,R59462WW,0.056
PMT00005604,5604,64.34,INR,UPI,Stripe,Captured,K941FSMR,0.255
PMT00005605,5605,91.11,INR,CARD,Stripe,Captured,1K7OIKWX,0.113
PMT00005606,5606,82.84,INR,CARD,PayU,Captured,PPXDI46F,0.058
PMT00005607,5607,71.93,INR,CARD,Stripe,Captured,EYG33IF4,0.14
PMT00005608,5608,45.97,INR,CARD,Stripe,Captured,H00SK5ET,0.049
PMT00005609,5609,76.01,INR,CARD,Razorpay,Captured,1MEYWKJE,0.274
PMT00005610,5610,181.89,INR,CASH,Razorpay,Captured,M3SKANGN,0.05
PMT00005611,5611,259.44,INR,CASH,Razorpay,Captured,CRGSSIKN,0.059
PMT00005612,5612,64.16,INR,WALLET,PayU,Captured,IU04NBH9,0.067
PMT00005613,5613,117.74,INR,CARD,Razorpay,Captured,S7IIARP9,0.317
PMT00005614,5614,86.66,INR,CARD,PayU,Captured,LA70HNYR,0.109
PMT00005615,5615,67.03,INR,CASH,Stripe,Pending,XTPJB4IP,0.162
PMT00005616,5616,111.02,INR,CARD,Stripe,Captured,ADG1XM9O,0.051
PMT00005617,5617,203.28,INR,WALLET,PayU,Captured,JZ87C3K6,0.02
PMT00005618,5618,50.99,INR,CARD,Cashdesk,Pending,RULBPBIP,0.08
PMT00005619,5619,184.66,INR,UPI,Stripe,Captured,X5943ENI,0.168
PMT00005620,5620,26.7,INR,CARD,Stripe,Captured,UYD7I1D7,0.035
PMT00005621,5621,211.02,INR,CARD,Razorpay,Captured,KABGZ0XZ,0.047
PMT00005622,5622,26.53,INR,CARD,Razorpay,Captured,G49LPY2X,0.04
PMT00005623,5623,31.62,INR,WALLET,Cashdesk,Captured,Q57Z6CX7,0.081
PMT00005624,5624,56.23,INR,UPI,Razorpay,Captured,8E077UP8,0.206
PMT00005625,5625,50.99,INR,UPI,Razorpay,Captured,0XSB6HOL,0.117
PMT00005626,5626,111.02,INR,CARD,PayU,Captured,089LW8BA,0.066
PMT00005627,5627,60.98,INR,CARD,PayU,Captured,DO1VM16M,0.025
PMT00005628,5628,67.98,INR,CARD,Cashdesk,Captured,YTFLHH4Q,0.137
PMT00005629,5629,60.56,INR,UPI,PayU,Captured,0Z10JOZO,0.112
PMT00005630,5630,64.9,INR,CARD,Razorpay,Captured,T81BY0MP,0.01
PMT00005631,5631,36.31,INR,CARD,Cashdesk,Captured,TWR7AG13,0.012
PMT00005632,5632,135.36,INR,CARD,Razorpay,Pending,OFUV4HOA,0.127
PMT00005633,5633,53.0,INR,CARD,PayU,Captured,EUP0SOAT,0.359
PMT00005634,5634,259.96,INR,CASH,Stripe,Captured,Z7ISRGR9,0.145
PMT00005635,5635,82.84,INR,CASH,Razorpay,Captured,9L5Y4RGP,0.115
PMT00005636,5636,6.17,INR,CARD,Stripe,Captured,1BFXGNB3,0.234
PMT00005637,5637,34.45,INR,CARD,Stripe,Captured,8HJD53XQ,0.081
PMT00005638,5638,49.85,INR,WALLET,Stripe,Captured,90P9JPTX,0.087
PMT00005639,5639,41.32,INR,CARD,Cashdesk,Pending,DXO4VP6A,0.241
PMT00005640,5640,91.96,INR,UPI,Razorpay,Captured,H34QEF2Q,0.045
PMT00005641,5641,54.02,INR,UPI,Cashdesk,Captured,DW419K9Q,0.159
PMT00005642,5642,22.57,INR,UPI,PayU,Captured,1U6XWHK1,0.135
PMT00005643,5643,19.46,INR,CASH,PayU,Captured,92PZ0A14,0.302
PMT00005644,5644,41.5,INR,CARD,Stripe,Captured,FGWQD885,0.025
PMT00005645,5645,33.53,INR,CARD,Stripe,Captured,WHGDM5BT,0.126
PMT00005646,5646,67.65,INR,UPI,Cashdesk,Captured,VSA7FO4U,0.139
PMT00005647,5647,47.86,INR,UPI,PayU,Captured,98VZOL91,0.105
PMT00005648,5648,119.2,INR,CARD,PayU,Captured,ZY5WOCRZ,0.202
PMT00005649,5649,39.92,INR,CARD,Razorpay,Captured,EDOIJH9D,0.184
PMT00005650,5650,248.04,INR,CARD,Stripe,Captured,B7S1K0WX,0.031
PMT00005651,5651,32.41,INR,CARD,Stripe,Captured,F6VHO6A3,0.089
PMT00005652,5652,60.98,INR,UPI,Stripe,Captured,0I6PQ2ET,0.059
PMT00005653,5653,55.64,INR,UPI,PayU,Captured,C3GPT6MT,0.027
PMT00005654,5654,54.88,INR,CARD,Cashdesk,Captured,O2EFAY4Y,0.09
PMT00005655,5655,60.1,INR,CARD,Stripe,Captured,F74X29R7,0.13
PMT00005656,5656,66.4,INR,CARD,PayU,Captured,P1HFXHYK,0.148
PMT00005657,5657,44.06,INR,CARD,PayU,Captured,5QRAL471,0.139
PMT00005658,5658,84.7,INR,UPI,Stripe,Captured,ZAJKMHO2,0.02
PMT00005659,5659,108.04,INR,UPI,Stripe,Pending,2IAO9P3D,0.041
PMT00005660,5660,49.19,INR,UPI,Razorpay,Captured,KI52UWYM,0.204
PMT00005661,5661,73.12,INR,CARD,PayU,Captured,D505Q7DP,0.066
PMT00005662,5662,40.94,INR,CARD,Razorpay,Captured,2T0DX3PA,0.091
PMT00005663,5663,60.91,INR,WALLET,Razorpay,Pending,NCLIA35Q,0.075
PMT00005664,5664,115.61,INR,UPI,PayU,Captured,GMF8YT7U,0.08
PMT00005665,5665,211.68,INR,CARD,Cashdesk,Captured,L00FJV7Y,0.133
PMT00005666,5666,40.94,INR,WALLET,Stripe,Captured,HOQXJSZP,0.056
PMT00005667,5667,12.58,INR,UPI,Stripe,Captured,XNOCQY3G,0.074
PMT00005668,5668,34.42,INR,WALLET,Razorpay,Captured,C65CE7NT,0.184
PMT00005669,5669,48.15,INR,CASH,PayU,Captured,BEPNPLFA,0.045
PMT00005670,5670,35.94,INR,CARD,Cashdesk,Captured,FB7IYK3L,0.092
PMT00005671,5671,72.05,INR,CASH,PayU,Captured,H8TNYOD1,0.077
PMT00005672,5672,41.33,INR,CARD,Razorpay,Captured,3RUQ5ZJ7,0.135
PMT00005673,5673,164.32,INR,CARD,Razorpay,Captured,YIR2VCOL,0.108
PMT00005674,5674,176.16,INR,WALLET,Stripe,Pending,GKBDX0Z0,0.054
PMT00005675,5675,43.51,INR,CASH,Stripe,Pending,N3R6TMJQ,0.019
PMT00005676,5676,17.57,INR,UPI,Stripe,Captured,CVDFNFVI,0.074
PMT00005677,5677,47.64,INR,WALLET,Stripe,Captured,47LC9KOQ,0.132
PMT00005678,5678,12.01,INR,UPI,Cashdesk,Captured,5PZQ7NNM,0.003
PMT00005679,5679,57.26,INR,CARD,Stripe,Captured,3B4BZENK,0.125
PMT00005680,5680,29.24,INR,UPI,Stripe,Captured,EA3RZZZF,0.235
PMT00005681,5681,118.99,INR,CARD,Cashdesk,Pending,ZSXGJTLM,0.036
PMT00005682,5682,27.18,INR,CASH,Stripe,Captured,GPECIMZP,0.115
PMT00005683,5683,91.39,INR,CARD,Cashdesk,Captured,MHHQVHCW,0.062
PMT00005684,5684,18.64,INR,CARD,Stripe,Captured,1Z29QLXX,0.18
PMT00005685,5685,22.75,INR,CARD,PayU,Pending,LST2JQWS,0.082
PMT00005686,5686,34.49,INR,CARD,Razorpay,Captured,QJGLU0JF,0.073
PMT00005687,5687,96.78,INR,CASH,Stripe,Captured,TCG3NCGU,0.084
PMT00005688,5688,18.64,INR,UPI,Cashdesk,Captured,O7HOKMV0,0.049
PMT00005689,5689,102.97,INR,UPI,PayU,Captured,ZC08ECPZ,0.05
PMT00005690,5690,51.2,INR,CARD,PayU,Captured,6B6M7607,0.003
PMT00005691,5691,77.78,INR,CARD,Cashdesk,Captured,X3R4AL9B,0.226
PMT00005692,5692,128.52,INR,CARD,Cashdesk,Captured,PL6WQHQK,0.067
PMT00005693,5693,92.76,INR,CARD,Stripe,Captured,B8M5YGO7,0.046
PMT00005694,5694,133.16,INR,UPI,Cashdesk,Captured,MVCEV32M,0.17
PMT00005695,5695,111.68,INR,CASH,Cashdesk,Captured,O72DMQ7T,0.239
PMT00005696,5696,91.0,INR,CARD,Stripe,Captured,PK6WVN4M,0.118
PMT00005697,5697,29.34,INR,CARD,Stripe,Captured,KQOK8YBF,0.238
PMT00005698,5698,79.0,INR,CARD,Razorpay,Captured,8KY3QUZN,0.153
PMT00005699,5699,58.76,INR,CARD,PayU,Captured,OYUZRUWH,0.113
PMT00005700,5700,39.43,INR,UPI,Cashdesk,Captured,MY8SR6UQ,0.315
PMT00005701,5701,82.68,INR,UPI,Razorpay,Captured,MF0WU6L0,0.049
PMT00005702,5702,41.16,INR,UPI,Razorpay,Pending,1KB3GAEJ,0.075
PMT00005703,5703,178.32,INR,CARD,Razorpay,Captured,O6GHN9A8,0.186
PMT00005704,5704,65.29,INR,UPI,Stripe,Captured,Y4F3W9KS,0.129
PMT00005705,5705,35.94,INR,UPI,Stripe,Captured,F198FPQJ,0.194
PMT00005706,5706,65.89,INR,WALLET,Stripe,Captured,GUOOY847,0.112
PMT00005707,5707,75.08,INR,CARD,Stripe,Captured,K2CKDF0L,0.041
PMT00005708,5708,81.27,INR,CARD,Razorpay,Captured,YBO953ZR,0.068
PMT00005709,5709,325.29,INR,CARD,Cashdesk,Captured,BWKZMZNW,0.087
PMT00005710,5710,111.02,INR,CASH,Razorpay,Captured,DACMC6VO,0.128
PMT00005711,5711,71.58,INR,WALLET,Razorpay,Captured,40D0AVSK,0.206
PMT00005712,5712,55.57,INR,CASH,Cashdesk,Captured,CXUNPYXZ,0.126
PMT00005713,5713,16.1,INR,UPI,PayU,Pending,IPIQEAG3,0.068
PMT00005714,5714,66.22,INR,UPI,Razorpay,Captured,PNT4GO5D,0.12
PMT00005715,5715,58.98,INR,UPI,Razorpay,Captured,H1WUXSPY,0.113
PMT00005716,5716,223.18,INR,CARD,Cashdesk,Captured,G30C3RB1,0.036
PMT00005717,5717,260.7,INR,UPI,Stripe,Captured,79KSSE9V,0.186
PMT00005718,5718,305.61,INR,UPI,Razorpay,Captured,Z1CJOSYY,0.135
PMT00005719,5719,46.73,INR,UPI,Cashdesk,Captured,CJ3SSXT7,0.134
PMT00005720,5720,105.67,INR,UPI,Stripe,Captured,GIYLF89O,0.159
PMT00005721,5721,348.28,INR,UPI,Stripe,Captured,TT5U1BJA,0.085
PMT00005722,5722,61.57,INR,CARD,Cashdesk,Captured,MMK9ONNR,0.014
PMT00005723,5723,10.81,INR,CARD,Stripe,Captured,WKNP8B9G,0.275
PMT00005724,5724,36.03,INR,CARD,Stripe,Captured,K7I0GVXR,0.071
PMT00005725,5725,58.33,INR,CARD,Razorpay,Captured,GTNO9RCL,0.17
PMT00005726,5726,414.2,INR,UPI,PayU,Captured,VK3OLCEE,0.282
PMT00005727,5727,89.9,INR,UPI,Razorpay,Captured,RAEMY851,0.062
PMT00005728,5728,122.51,INR,CARD,Razorpay,Captured,OMLQDRGD,0.257
PMT00005729,5729,162.54,INR,UPI,PayU,Captured,SG73B5FB,0.185
PMT00005730,5730,53.76,INR,CARD,Stripe,Captured,AY82KWNB,0.125
PMT00005731,5731,54.92,INR,CASH,PayU,Captured,D8WG118I,0.023
PMT00005732,5732,49.79,INR,WALLET,Cashdesk,Captured,NM1UBH73,0.174
PMT00005733,5733,47.64,INR,WALLET,Razorpay,Captured,K2HY2G0Z,0.271
